time,n,e,d,u,v,w,p,q,r,max_penetration
0.0,0.0,0.0,1.0,0.0013333531740668675,0.002322262209124737,0.2723740954823486,0.08953019837759832,-0.06504952367798122,-0.01452028293702594,0.10000000000000009
