time,n,e,d,u,v,w,p,q,r,max_penetration
0.0,1.0357435661855292,0.0,1.0021369484539235,0.9872774363891212,-0.0032272481398989885,0.1894560090790156,0.05226035027894393,-0.040807229698687185,-0.010504644487359435,0.2999999999999998
