time,n,e,d,u,v,w,p,q,r,max_penetration
24.26,3.469649535928255,0.017353973303506656,1.1957205339298402,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
24.28,3.471649535928255,0.017353973303506656,1.1959205339298402,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
24.3,3.4736495359282547,0.017353973303506656,1.1961205339298402,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
24.32,3.4756495359282544,0.017353973303506656,1.1963205339298402,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
24.34,3.477649535928254,0.017353973303506656,1.1965205339298401,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
24.36,3.479649535928254,0.017353973303506656,1.1967205339298401,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
24.38,3.4816495359282538,0.017353973303506656,1.19692053392984,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
24.400000000000002,3.4836495359282535,0.017353973303506656,1.19712053392984,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
24.42,3.4856495359282533,0.017353973303506656,1.19732053392984,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
24.44,3.487649535928253,0.017353973303506656,1.19752053392984,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
24.46,3.489649535928253,0.017353973303506656,1.19772053392984,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
24.48,3.4916495359282527,0.017353973303506656,1.19792053392984,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
24.5,3.4936495359282524,0.017353973303506656,1.19812053392984,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
24.52,3.4956495359282522,0.017353973303506656,1.19832053392984,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
24.54,3.497649535928252,0.017353973303506656,1.19852053392984,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
24.560000000000002,3.499649535928252,0.017353973303506656,1.19872053392984,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
24.580000000000002,3.5016495359282516,0.017353973303506656,1.1989205339298399,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
24.6,3.5036495359282513,0.017353973303506656,1.1991205339298399,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
24.62,3.505649535928251,0.017353973303506656,1.1993205339298398,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
24.64,3.507649535928251,0.017353973303506656,1.1995205339298398,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
24.66,3.5096495359282507,0.017353973303506656,1.1997205339298398,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
24.68,3.5116495359282505,0.017353973303506656,1.1999205339298398,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
24.7,3.5136495359282502,0.017353973303506656,1.2001205339298398,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
24.72,3.51564953592825,0.017353973303506656,1.2003205339298397,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
24.740000000000002,3.51764953592825,0.017353973303506656,1.2005205339298397,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
24.76,3.5196495359282496,0.017353973303506656,1.2007205339298397,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
24.78,3.5216495359282494,0.017353973303506656,1.2009205339298397,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
